Market_ID,Market_name,population_2019,Population_growth,Income_per_capita
34525,Richmond,230436,0.005272614,41999
35524,Richmond,230436,0.005272614,41999
34524,Richmond,230436,0.005272614,41999
31663,Fremont,241110,0.013682552,38952
36456,Fremont,241110,0.013682552,38952
33825,Norfolk,242742,-0.003472823,98019
33667,Norfolk,242742,-0.003472823,98019
35546,Chesapeake,244835,0.010112933,53622
32348,Winston-Salem,247945,0.005686745,10000
30792,Buffalo,255284,-0.001946851,60230
30837,Buffalo,255284,-0.001946851,60230
34570,Reno,255601,0.021341857,44529
32896,Lubbock,258862,0.009244308,46502
36493,Madison,259680,0.007031731,57128
35915,Madison,259680,0.007031731,57128
33485,Madison,259680,0.007031731,57128
30982,Chandler,261165,0.015235579,10000
33038,Laredo,262491,0.006228785,10000
31823,Fort Wayne,270402,0.010880097,10000
35165,Toledo,272779,-0.00764355,10000
31454,Orlando,287442,0.005354124,10000
30299,Anchorage,288000,-0.008753472,10000
32308,Lincoln,289102,0.007512919,29008
33029,Lincoln,289102,0.007512919,29008
36757,Greensboro,296710,0.007387685,10000
30198,Pittsburgh,300286,-0.000945765,10000
31123,St. Louis,300576,-0.009458506,50986
33105,Cincinnati,303940,0.005471475,10000
34716,Stockton,312697,0.003418645,10000
32862,Henderson,320189,0.033327191,48805
31140,Corpus Christi,326586,0.000854293,10000
34454,Riverside,331360,0.005148479,45834
32134,Honolulu,345064,-0.005451163,62793
30297,Anaheim,350365,-0.000950437,10000
30427,Aurora,379289,0.012436427,50586
31811,Aurora,379289,0.012436427,50586
30647,Cleveland,381009,-0.005787265,40366
30561,Bakersfield,384145,0.00632834,10000
30928,Wichita,389938,0.001813109,61032
33495,New Orleans,390144,-0.002204314,10000
32598,Arlington,398854,0.001832751,100823
35660,Arlington,398854,0.001832751,100823
33195,Tampa,399700,0.006174631,10000
34653,Tulsa,401190,0.001934246,65519
33805,Oakland,433031,0.009179481,76941
32467,Miami,467963,0.010992322,37669
33314,Miami,467963,0.010992322,37669
33316,Omaha,478192,0.001867451,10000
30189,Colorado Springs,478221,0.011822986,10000
30397,Atlanta,506811,0.017024098,10000
33192,Sacramento,513624,0.011461692,58307
33480,Mesa,518012,0.019433913,48435
31638,Fresno,531576,0.00519587,48495
30436,Tucson,548073,0.005866007,10000
30140,Albuquerque,560513,0.001577127,10000
33342,Milwaukee,590157,-0.002063858,51002
33044,Louisville,617638,-0.001387544,10000
33023,Louisville,617638,-0.001387544,10000
33244,Memphis,651073,-4.76E-05,10000
33120,Las Vegas,651319,0.012422484,10000
32211,Las Vegas,651319,0.012422484,10000
34321,Portland,654741,0.005962663,10000
34057,Portland,654741,0.005962663,10000
32587,Portland,654741,0.005962663,10000
31295,Detroit,670031,-0.004396811,10000
30693,Nashville,670820,0.005685579,10000
30721,Boston,692600,0.002097892,10000
30852,Washington,705749,0.005953958,40371
36882,Washington,705749,0.005953958,40371
33420,Washington,705749,0.005953958,40371
33814,Washington,705749,0.005953958,40371
35847,Washington,705749,0.005953958,40371
30325,Denver,727211,0.015052028,85411
30559,Seattle,753675,0.015178956,10000
32337,Indianapolis,876384,0.006189068,10000
32457,San Francisco,881549,0.000967615,144818
31057,Charlotte,885708,0.014896557,45606
31150,Columbus,898553,0.008551527,37112
31058,Columbus,898553,0.008551527,37112
30894,Columbus,898553,0.008551527,37112
33869,Columbus,898553,0.008551527,37112
31066,Columbus,898553,0.008551527,37112
33063,Jacksonville,911507,0.009950554,10000
31136,Jacksonville,911507,0.009950554,10000
32310,Jacksonville,911507,0.009950554,10000
32508,Jacksonville,911507,0.009950554,10000
30383,Austin,978908,0.016793202,55686
30423,Austin,978908,0.016793202,55686
33570,San Diego,1423851,0.001358288,66266
33214,San Antonio,1547253,0.011140389,10000
36462,Philadelphia,1584064,0.000297968,58941
34100,Philadelphia,1584064,0.000297968,58941
30466,Phoenix,1680992,0.015655637,10000
31453,Houston,2320268,0.000730519,47072
30977,Chicago,2693976,-0.002764316,10000
32575,Los Angeles,3979576,0.00049754,68272
31703,New York,8336817,-0.006389009,74472
